Ligand,Conformer,1C,2C,3C,5Pd,6P,7P
87_cs,CONF_0019,0,0,0,0.02264,0.01231,0
87_cs,CONF_0022,0,0,0,0.05940,0.02685,0.01094
87_cs,CONF_0047,0,0,0,0.05679,0.01138,0.02527
87_cs,CONF_0054,0.07642,0,0,0.17798,0.14531,0
87_cs,CONF_0057,0,0,0,0.11312,0.02067,0.03874
87_cs,CONF_0061,0,0,0,0.13376,0.03290,0.02658
87_cs,CONF_0095,0,0,0,0.10917,0.01404,0.04286
87_cs,CONF_0098,0,0,0,0.10499,0.02366,0.02092
87_cs,CONF_0108,0,0,0,0.07753,0.01377,0.01973
87_cs,CONF_0110,0,0,0,0.05923,0.02681,0.01098
87_cs,CONF_0115,0,0,0,0.15195,0.02953,0.01762
87_cs,CONF_0121,0,0,0,0.12483,0.03165,0.01321
87_cs,CONF_0124,0,0,0.01912,0.10978,0,0.07053
88_cs,CONF_0003,0,0,0,0.04832,0.02113,0.01161
88_cs,CONF_0005,0,0,0,0.04876,0.02136,0.01154
88_cs,CONF_0010,0,0,0,0.04819,0.02101,0.01161
88_cs,CONF_0014,0,0,0,0.07957,0.01247,0.03307
88_cs,CONF_0015,0,0,0,0.02313,0.01235,0
88_cs,CONF_0020,0,0,0,0.05300,0.02359,0.01135
88_cs,CONF_0022,0,0,0,0.05076,0.02256,0.01128
88_cs,CONF_0045,0.07655,0,0,0.17834,0,0.14478
88_cs,CONF_0046,0.04821,0,0.01020,0.80584,0.02392,0.15958
88_cs,CONF_0052,0,0,0,0.13395,0.02638,0.03322
88_cs,CONF_0066,0.06019,0.02277,0,0.33904,0.04197,0
88_cs,CONF_0086,0,0,0,0.05276,0.02384,0.01104
88_cs,CONF_0087,0,0,0,0.10518,0.02380,0.02090
88_cs,CONF_0103,0,0,0,0.15145,0.02975,0.01762
88_cs,CONF_0115,0,0,0.01941,0.10946,0.07113,0
88_cs,CONF_0139,0.03017,0,0.02705,1.00668,0.08829,0.06214
88_cs,CONF_0143,0,0,0,0.17649,0.02296,0.02388
88_cs,CONF_0156,0.01838,0,0,0.15413,0.05706,0.01780
88_cs,CONF_0158,0,0,0,0.17685,0.02308,0.02385
88_cs,CONF_0162,0.04831,0,0.01073,0.87322,0.02893,0.14885
88_cs,CONF_0175,0,0,0,0.14616,0.02342,0.03556
88_cs,CONF_0178,0,0,0,0.10481,0.02366,0.02085
89_cs,CONF_0005,0.21025,0.01328,0.05697,0.28830,0.19116,0.18778
89_cs,CONF_0006,0.07759,0.01527,0.18282,0.25871,0.20626,0.18205
89_cs,CONF_0008,0.17769,0.01832,0.09336,0.20081,0.22735,0.13442
89_cs,CONF_0013,0.17778,0.01835,0.09334,0.20086,0.22751,0.13428
89_cs,CONF_0014,0.09658,0.01388,0.16626,0.26394,0.22033,0.16167
89_cs,CONF_0021,0.08629,0.01517,0.18497,0.26994,0.20783,0.15924
89_cs,CONF_0022,0.14730,0.01750,0.11959,0.19934,0.17153,0.18788
89_cs,CONF_0024,0.18608,0.01506,0.08569,0.27077,0.15916,0.20808
89_cs,CONF_0025,0.20216,0.01911,0.07546,0.24433,0.21429,0.16904
89_cs,CONF_0028,0.18543,0.01519,0.08594,0.26988,0.15948,0.20776
89_cs,CONF_0033,0.12114,0.01743,0.14666,0.19852,0.18738,0.17235
89_cs,CONF_0034,0.05848,0.01340,0.20856,0.28748,0.18847,0.18936
89_cs,CONF_0046,0.09373,0.01841,0.17737,0.20080,0.13472,0.22740
89_cs,CONF_0056,0.17719,0.01834,0.09304,0.20122,0.22729,0.13419
89_cs,CONF_0061,0.07912,0.01553,0.18164,0.25587,0.20594,0.18175
89_cs,CONF_0068,0.13035,0.01867,0.14704,0.21345,0.18496,0.18897
89_cs,CONF_0077,0.05954,0.01335,0.20789,0.28720,0.18957,0.18761
89_cs,CONF_0079,0.05871,0.01328,0.20846,0.28789,0.18948,0.18851
89_cs,CONF_0095,0.14544,0.01858,0.12991,0.21368,0.18934,0.18446
89_cs,CONF_0096,0.08439,0.01491,0.18660,0.27273,0.20838,0.15902
89_cs,CONF_0098,0.18267,0.01527,0.07745,0.25925,0.18110,0.20716
89_cs,CONF_0104,0.09806,0.02028,0.18847,0.23325,0.19552,0.18708
89_cs,CONF_0116,0.07880,0.01555,0.18218,0.25612,0.20624,0.18140
89_cs,CONF_0132,0.09428,0.01842,0.17765,0.20065,0.13489,0.22732
89_cs,CONF_0137,0.09350,0.01830,0.17760,0.20096,0.13447,0.22724
89_cs,CONF_0141,0.09364,0.01832,0.17722,0.20105,0.13437,0.22727
89_cs,CONF_0149,0.09306,0.01835,0.17768,0.20099,0.13458,0.22735
89_cs,CONF_0150,0.09456,0.01844,0.17713,0.20071,0.13544,0.22667
89_cs,CONF_0156,0.08328,0.01471,0.18780,0.27455,0.20873,0.15937
89_cs,CONF_0162,0.08365,0.01479,0.18765,0.27340,0.20846,0.15960
90_cs,CONF_0005,0.07147,0.01744,0.19866,0.25720,0.18127,0.20075
90_cs,CONF_0006,0.07790,0.01536,0.18261,0.25810,0.20623,0.18216
90_cs,CONF_0024,0.08527,0.01505,0.18614,0.27118,0.20777,0.15963
90_cs,CONF_0025,0.14773,0.01756,0.11923,0.19970,0.17133,0.18781
90_cs,CONF_0027,0.18572,0.01509,0.08599,0.26982,0.15965,0.20797
90_cs,CONF_0028,0.15991,0.01907,0.10579,0.19811,0.21990,0.14800
90_cs,CONF_0033,0.18616,0.01505,0.08551,0.27026,0.15988,0.20799
90_cs,CONF_0041,0.14575,0.01742,0.12119,0.19824,0.18649,0.17300
90_cs,CONF_0042,0.17802,0.01835,0.09268,0.20097,0.22775,0.13394
90_cs,CONF_0066,0.17772,0.01838,0.09315,0.20118,0.22720,0.13441
90_cs,CONF_0072,0.17723,0.01828,0.09358,0.20107,0.22679,0.13461
90_cs,CONF_0079,0.18200,0.01548,0.07832,0.25714,0.20627,0.18157
90_cs,CONF_0087,0.12963,0.01862,0.14760,0.21292,0.18527,0.18889
90_cs,CONF_0088,0.19731,0.01746,0.07235,0.25751,0.18009,0.20133
90_cs,CONF_0092,0.19847,0.01744,0.07154,0.25577,0.18236,0.19950
90_cs,CONF_0101,0.18656,0.01492,0.08475,0.27251,0.15910,0.20854
90_cs,CONF_0109,0.18796,0.02038,0.09879,0.23234,0.18723,0.19516
90_cs,CONF_0111,0.09280,0.01835,0.17767,0.20080,0.13405,0.22776
90_cs,CONF_0114,0.19767,0.01744,0.07217,0.25687,0.18081,0.20073
90_cs,CONF_0117,0.19759,0.01752,0.07228,0.25703,0.20108,0.18059
90_cs,CONF_0120,0.19731,0.01749,0.07238,0.25716,0.20114,0.18031
90_cs,CONF_0141,0.07911,0.01559,0.18117,0.25580,0.18102,0.20640
90_cs,CONF_0143,0.19764,0.01744,0.07199,0.25674,0.20059,0.18096
90_cs,CONF_0145,0.18688,0.01483,0.08408,0.27379,0.20894,0.15878
90_cs,CONF_0147,0.17806,0.01835,0.09290,0.20086,0.22795,0.13384
90_cs,CONF_0150,0.14752,0.01748,0.11941,0.19959,0.18766,0.17180
90_cs,CONF_0157,0.17746,0.01836,0.09287,0.20118,0.22731,0.13419
90_cs,CONF_0167,0.17774,0.01834,0.09279,0.20109,0.22737,0.13421
90_cs,CONF_0174,0.17785,0.01835,0.09322,0.20100,0.22711,0.13450
90_cs,CONF_0185,0.17794,0.01833,0.09258,0.20107,0.22761,0.13397
90_cs,CONF_0187,0.18594,0.01502,0.08540,0.27126,0.15898,0.20838
90_cs,CONF_0191,0.16912,0.01921,0.08858,0.22103,0.21611,0.15724
90_cs,CONF_0195,0.18619,0.01496,0.08534,0.27185,0.15862,0.20860
91_cs,CONF_0009,0.13825,0.01712,0.17774,0.21639,0.21839,0.20069
91_cs,CONF_0013,0.15061,0.01720,0.15613,0.22327,0.22651,0.18357
91_cs,CONF_0014,0.08418,0.01504,0.20663,0.26613,0.21175,0.20332
91_cs,CONF_0017,0.14997,0.01724,0.15668,0.22364,0.22678,0.18351
91_cs,CONF_0027,0.12855,0.01541,0.17250,0.21801,0.20687,0.20527
91_cs,CONF_0034,0.10719,0.01739,0.19525,0.24892,0.23072,0.19166
91_cs,CONF_0040,0.17558,0.01626,0.12721,0.22102,0.20857,0.19388
91_cs,CONF_0047,0.17676,0.01568,0.12949,0.20004,0.20669,0.20708
91_cs,CONF_0055,0.17733,0.01571,0.12885,0.20026,0.20678,0.20703
91_cs,CONF_0060,0.17481,0.01534,0.13180,0.20259,0.21091,0.20123
91_cs,CONF_0075,0.17426,0.01622,0.12623,0.23309,0.19713,0.20133
91_cs,CONF_0076,0.12853,0.01582,0.16862,0.22852,0.18583,0.21784
91_cs,CONF_0087,0.18714,0.01630,0.12081,0.21595,0.22638,0.17667
91_cs,CONF_0090,0.12767,0.01540,0.17322,0.21800,0.20704,0.20525
91_cs,CONF_0100,0.16860,0.01671,0.13393,0.21804,0.22467,0.17907
91_cs,CONF_0104,0.16920,0.01681,0.13373,0.21832,0.22463,0.17883
91_cs,CONF_0122,0.12819,0.01582,0.16863,0.22818,0.18587,0.21781
91_cs,CONF_0138,0.06666,0.01364,0.23247,0.28750,0.21309,0.21177
91_cs,CONF_0139,0.11874,0.01741,0.18122,0.22312,0.21162,0.19968
91_cs,CONF_0142,0.23013,0.01497,0.07844,0.24231,0.23580,0.17824
91_cs,CONF_0144,0.23238,0.01366,0.06662,0.28707,0.21236,0.21229
91_cs,CONF_0148,0.07902,0.01491,0.22955,0.24221,0.17892,0.23499
91_cs,CONF_0157,0.20820,0.01586,0.09355,0.22505,0.22494,0.17866
91_cs,CONF_0158,0.17500,0.01538,0.13177,0.20280,0.21094,0.20110
91_cs,CONF_0174,0.09033,0.01485,0.20693,0.23589,0.18720,0.21910
91_cs,CONF_0178,0.20865,0.01589,0.09319,0.22541,0.22460,0.17883
91_cs,CONF_0202,0.11505,0.01861,0.18109,0.23459,0.18276,0.21725
91_cs,CONF_0205,0.11898,0.01741,0.18097,0.22286,0.21168,0.19974
91_cs,CONF_0222,0.17308,0.01550,0.12783,0.21835,0.20504,0.20762
91_cs,CONF_0230,0.22998,0.01496,0.07844,0.24217,0.23561,0.17866
91_cs,CONF_0279,0.09006,0.01486,0.20698,0.23566,0.18751,0.21905
91_cs,CONF_0289,0.16806,0.01585,0.12914,0.22863,0.21820,0.18561
91_cs,CONF_0292,0.11758,0.01739,0.18196,0.22456,0.21179,0.19974
91_cs,CONF_0301,0.20693,0.01490,0.09000,0.23556,0.21942,0.18698
91_cs,CONF_0302,0.17321,0.01550,0.12772,0.21833,0.20503,0.20767
92_cs,CONF_0007,0.13910,0.01708,0.17736,0.21572,0.21803,0.20049
92_cs,CONF_0009,0.14046,0.01714,0.17588,0.21476,0.21806,0.20011
92_cs,CONF_0013,0.14938,0.01710,0.15686,0.22400,0.22605,0.18391
92_cs,CONF_0014,0.08450,0.01502,0.20661,0.26578,0.21147,0.20356
92_cs,CONF_0017,0.14906,0.01713,0.15725,0.22419,0.22625,0.18390
92_cs,CONF_0027,0.12865,0.01544,0.17244,0.21780,0.20698,0.20563
92_cs,CONF_0034,0.10596,0.01722,0.19644,0.24905,0.23083,0.19212
92_cs,CONF_0040,0.17520,0.01628,0.12763,0.22091,0.20844,0.19358
92_cs,CONF_0047,0.17463,0.01572,0.13194,0.19866,0.20639,0.20727
92_cs,CONF_0055,0.17516,0.01574,0.13131,0.19895,0.20647,0.20723
92_cs,CONF_0059,0.16312,0.01501,0.14086,0.20601,0.20684,0.20606
92_cs,CONF_0074,0.17429,0.01629,0.12649,0.23250,0.19702,0.20142
92_cs,CONF_0075,0.12893,0.01582,0.16807,0.22893,0.18550,0.21830
92_cs,CONF_0086,0.18764,0.01618,0.12048,0.21678,0.22598,0.17684
92_cs,CONF_0089,0.12844,0.01548,0.17249,0.21779,0.20750,0.20522
92_cs,CONF_0099,0.16904,0.01684,0.13476,0.21897,0.22496,0.17855
92_cs,CONF_0103,0.16914,0.01683,0.13429,0.21884,0.22487,0.17864
92_cs,CONF_0121,0.12825,0.01580,0.16876,0.22822,0.18579,0.21792
92_cs,CONF_0130,0.13260,0.01477,0.17202,0.20172,0.21102,0.20304
92_cs,CONF_0138,0.06711,0.01382,0.23195,0.28681,0.21316,0.21120
92_cs,CONF_0139,0.11816,0.01739,0.18147,0.22402,0.21177,0.19948
92_cs,CONF_0141,0.06670,0.01366,0.23232,0.28755,0.21287,0.21182
92_cs,CONF_0143,0.22952,0.01494,0.07939,0.24118,0.23487,0.17878
92_cs,CONF_0148,0.07949,0.01497,0.22898,0.24103,0.17873,0.23493
92_cs,CONF_0154,0.07932,0.01535,0.21528,0.25880,0.18821,0.22554
92_cs,CONF_0157,0.20779,0.01580,0.09388,0.22506,0.22449,0.17885
92_cs,CONF_0172,0.09014,0.01487,0.20693,0.23592,0.18746,0.21879
92_cs,CONF_0176,0.20818,0.01586,0.09392,0.22464,0.22465,0.17872
92_cs,CONF_0190,0.07936,0.01538,0.21546,0.25900,0.18842,0.22570
92_cs,CONF_0200,0.11507,0.01861,0.18118,0.23487,0.18303,0.21714
92_cs,CONF_0203,0.11839,0.01734,0.18133,0.22392,0.21177,0.19973
92_cs,CONF_0218,0.17262,0.01550,0.12845,0.21782,0.20515,0.20743
92_cs,CONF_0230,0.07952,0.01499,0.22902,0.24114,0.17867,0.23497
92_cs,CONF_0278,0.08996,0.01487,0.20700,0.23599,0.18738,0.21859
92_cs,CONF_0287,0.16793,0.01584,0.12890,0.22855,0.21778,0.18572
92_cs,CONF_0290,0.11860,0.01740,0.18126,0.22364,0.21174,0.19935
92_cs,CONF_0299,0.20745,0.01481,0.08971,0.23655,0.21892,0.18775
93_cs,CONF_0001,0,0,0,0.01689,0.01309,0
93_cs,CONF_0003,0,0,0,0.01028,0,0
93_cs,CONF_0004,0,0,0,0.01289,0.01283,0
93_cs,CONF_0009,0,0,0,0.02039,0,0.01061
93_cs,CONF_0010,0,0,0,0,0,0
93_cs,CONF_0014,0,0,0,0.01341,0,0
93_cs,CONF_0015,0,0,0,0.01480,0,0.01141
93_cs,CONF_0016,0,0,0,0.01015,0,0
93_cs,CONF_0017,0,0,0,0.02643,0,0.02272
93_cs,CONF_0018,0,0,0.01407,0.02141,0,0.02433
93_cs,CONF_0020,0,0,0,0.01655,0,0
93_cs,CONF_0023,0,0,0,0.01368,0,0.01209
93_cs,CONF_0032,0,0,0,0.01289,0.01280,0
93_cs,CONF_0049,0,0,0,0,0,0
93_cs,CONF_0066,0,0,0,0.02047,0,0.01061
93_cs,CONF_0075,0,0,0,0.02053,0,0.01077
93_cs,CONF_0083,0,0,0,0.01479,0,0.01139
93_cs,CONF_0088,0,0,0,0.01345,0,0
93_cs,CONF_0091,0,0,0,0.01652,0,0
93_cs,CONF_0099,0,0,0,0.01029,0,0
93_cs,CONF_0107,0,0,0,0.01016,0,0
93_cs,CONF_0108,0,0,0,0.01681,0.01311,0
93_cs,CONF_0123,0,0,0,0.01026,0,0
93_cs,CONF_0128,0,0,0,0.02616,0,0.02220
93_cs,CONF_0137,0,0,0,0.02627,0,0.02262
93_cs,CONF_0138,0,0,0.01406,0.02137,0,0.02427
93_cs,CONF_0148,0,0,0,0.01650,0,0
93_cs,CONF_0149,0,0,0.01394,0.02124,0,0.02417
93_cs,CONF_0150,0,0,0,0.01678,0,0.01308
93_cs,CONF_0165,0,0,0,0.01649,0,0
93_cs,CONF_0168,0,0,0,0.01361,0,0.01200
93_cs,CONF_0177,0,0,0,0.01034,0,0
93_cs,CONF_0196,0,0,0,0.01283,0,0.01281
94_cs,CONF_0002,0,0,0,0.01677,0.01308,0
94_cs,CONF_0007,0,0,0,0.01025,0,0
94_cs,CONF_0008,0,0,0,0.01277,0.01277,0
94_cs,CONF_0012,0,0,0,0.02039,0,0.01071
94_cs,CONF_0013,0,0,0,0,0,0
94_cs,CONF_0014,0,0,0,0.01336,0,0
94_cs,CONF_0015,0,0,0,0.01481,0,0.01152
94_cs,CONF_0016,0,0,0,0.02630,0.02254,0
94_cs,CONF_0017,0,0,0,0.01014,0,0
94_cs,CONF_0018,0.01388,0,0,0.02122,0.02408,0
94_cs,CONF_0020,0,0,0,0.01652,0,0
94_cs,CONF_0022,0,0,0,0.01375,0.01228,0
94_cs,CONF_0027,0,0,0,0.01013,0,0
94_cs,CONF_0046,0,0,0,0.01277,0.01276,0
94_cs,CONF_0060,0,0,0,0.02046,0.01063,0
94_cs,CONF_0063,0,0,0,0,0,0
94_cs,CONF_0075,0,0,0,0.01479,0.01139,0
94_cs,CONF_0077,0,0,0,0.01344,0,0
94_cs,CONF_0082,0,0,0,0.02040,0,0.01076
94_cs,CONF_0095,0,0,0,0.01016,0,0
94_cs,CONF_0100,0,0,0,0.01483,0,0.01154
94_cs,CONF_0110,0,0,0,0.01033,0,0
94_cs,CONF_0126,0,0,0,0.02620,0.02249,0
94_cs,CONF_0136,0,0,0,0.01285,0.01285,0
94_cs,CONF_0137,0,0,0,0.02611,0.02228,0
94_cs,CONF_0140,0.01384,0,0,0.02120,0.02410,0
94_cs,CONF_0148,0,0,0,0.01641,0,0
94_cs,CONF_0156,0,0,0,0.01690,0.01326,0
94_cs,CONF_0159,0,0,0,0,0,0
94_cs,CONF_0172,0,0,0,0.01361,0.01203,0
94_cs,CONF_0175,0,0,0,0.01033,0,0
94_cs,CONF_0192,0,0,0,0.01283,0.01282,0
97_cs,CONF_0001,0.14976,0.01556,0.15923,0.17937,0.20647,0.20932
97_cs,CONF_0002,0.12139,0.01655,0.19245,0.18988,0.20720,0.20910
97_cs,CONF_0003,0.13816,0.01616,0.16783,0.18475,0.20582,0.21387
97_cs,CONF_0004,0.13819,0.01617,0.16793,0.18469,0.20591,0.21381
97_cs,CONF_0007,0.14134,0.01594,0.16718,0.17856,0.20811,0.20847
97_cs,CONF_0011,0.11962,0.01638,0.19385,0.19062,0.20701,0.20957
97_cs,CONF_0015,0.12947,0.01622,0.17656,0.18563,0.20824,0.21314
97_cs,CONF_0017,0.12095,0.01646,0.19292,0.18989,0.20710,0.20934
97_cs,CONF_0018,0.14114,0.01597,0.16706,0.17909,0.20748,0.20830
97_cs,CONF_0019,0.12933,0.01622,0.17662,0.18553,0.20837,0.21321
97_cs,CONF_0020,0.14132,0.01597,0.16691,0.17884,0.20788,0.20829
98_cs,CONF_0001,0.15037,0.01552,0.15910,0.17939,0.20669,0.20918
98_cs,CONF_0002,0.12088,0.01652,0.19280,0.18994,0.20712,0.20923
98_cs,CONF_0003,0.13778,0.01615,0.16887,0.18472,0.20570,0.21400
98_cs,CONF_0004,0.13782,0.01622,0.16877,0.18490,0.20553,0.21396
98_cs,CONF_0007,0.14189,0.01604,0.16663,0.17887,0.20776,0.20831
98_cs,CONF_0010,0.12132,0.01658,0.19224,0.18963,0.20701,0.20916
98_cs,CONF_0015,0.12993,0.01624,0.17612,0.18551,0.20815,0.21334
98_cs,CONF_0017,0.14139,0.01590,0.16705,0.17895,0.20781,0.20849
98_cs,CONF_0018,0.12985,0.01629,0.17643,0.18524,0.20804,0.21342
98_cs,CONF_0019,0.14178,0.01600,0.16671,0.17880,0.20781,0.20849
98_cs,CONF_0020,0.15004,0.01553,0.15909,0.17956,0.20636,0.20925
99_cs,CONF_0001,0.06147,0.01705,0.20424,0.19418,0.11465,0.23221
99_cs,CONF_0002,0.10339,0.01698,0.16272,0.20822,0.20979,0.15521
99_cs,CONF_0004,0.10211,0.01693,0.16510,0.20973,0.21063,0.15449
99_cs,CONF_0005,0.20389,0.01702,0.06205,0.19314,0.23121,0.11511
99_cs,CONF_0006,0.16536,0.01625,0.09830,0.21345,0.15667,0.21020
99_cs,CONF_0007,0.19961,0.01128,0.05414,0.22747,0.20569,0.14313
99_cs,CONF_0008,0.06743,0.01271,0.18338,0.22478,0.16336,0.18855
99_cs,CONF_0010,0.18701,0.01261,0.06335,0.22801,0.18999,0.16122
99_cs,CONF_0011,0.18420,0.01268,0.06650,0.22564,0.18895,0.16284
99_cs,CONF_0012,0.11551,0.01399,0.13209,0.23571,0.19951,0.15486
99_cs,CONF_0013,0.13407,0.01377,0.11199,0.24027,0.15227,0.20263
99_cs,CONF_0014,0.08747,0.01499,0.17988,0.23624,0.21071,0.15535
99_cs,CONF_0016,0.20398,0.01480,0.09216,0.20554,0.16342,0.18809
99_cs,CONF_0017,0.20320,0.01498,0.09306,0.20456,0.16345,0.18805
99_cs,CONF_0019,0.16268,0.01700,0.10416,0.20723,0.15455,0.20950
99_cs,CONF_0020,0.07318,0.01544,0.19885,0.19819,0.16992,0.16881
99_cs,CONF_0021,0.16576,0.01352,0.08403,0.20683,0.14981,0.20230
99_cs,CONF_0022,0.07271,0.01528,0.20081,0.19776,0.17016,0.16920
99_cs,CONF_0024,0.08439,0.01345,0.16448,0.20456,0.20042,0.15018
99_cs,CONF_0025,0.17909,0.01502,0.08814,0.23560,0.15530,0.21083
99_cs,CONF_0026,0.08428,0.01329,0.16360,0.20201,0.19840,0.15139
99_cs,CONF_0028,0.15194,0.01737,0.10423,0.19493,0.19051,0.14761
99_cs,CONF_0029,0.08421,0.01344,0.16493,0.20477,0.20049,0.15047
99_cs,CONF_0030,0.08731,0.01497,0.17990,0.23653,0.21084,0.15516
99_cs,CONF_0032,0.06149,0.01706,0.20415,0.19415,0.11475,0.23194
99_cs,CONF_0033,0.07291,0.01529,0.20044,0.19842,0.17036,0.16919
ferrocene001_allyl_2_cs,CONF_0001,0,0,0,0,0,0
ferrocene001_allyl_2_cs,CONF_0002,0,0,0.01152,0,0,0.01039
ferrocene001_allyl_2_cs,CONF_0003,0,0,0.01024,0,0,0
ferrocene001_allyl_2_cs,CONF_0004,0.01768,0,0.01172,0,0,0
ferrocene001_allyl_2_cs,CONF_0006,0.01884,0,0,0,0.01412,0
ferrocene001_allyl_2_cs,CONF_0008,0.01803,0,0.01174,0,0,0.01017
ferrocene001_allyl_2_cs,CONF_0009,0.01799,0,0.01178,0,0,0.01057
ferrocene001_allyl_2_cs,CONF_0014,0,0,0.01037,0,0,0
ferrocene001_allyl_2_cs,CONF_0016,0,0,0.01274,0,0,0.01333
ferrocene001_allyl_cs,CONF_0001,0,0,0,0,0,0
ferrocene001_allyl_cs,CONF_0002,0.01288,0,0.01155,0,0,0
ferrocene001_allyl_cs,CONF_0003,0.01024,0,0,0,0,0
ferrocene001_allyl_cs,CONF_0004,0.01175,0,0.01772,0,0,0
ferrocene001_allyl_cs,CONF_0005,0,0,0.01902,0,0,0.01422
ferrocene001_allyl_cs,CONF_0008,0.01124,0,0.01562,0,0,0
ferrocene001_allyl_cs,CONF_0009,0.01177,0,0.01773,0,0.01006,0
ferrocene001_allyl_cs,CONF_0015,0.01281,0,0,0,0.01329,0
ferrocene002_allyl_cs,CONF_0001,0,0,0.01204,0,0,0.01003
ferrocene002_allyl_cs,CONF_0002,0,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0004,0.11965,0.11594,0.05623,0.20886,0.02191,0.07035
ferrocene002_allyl_cs,CONF_0009,0,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0010,0.01078,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0011,0,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0012,0,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0014,0,0,0,0,0,0.01108
ferrocene002_allyl_cs,CONF_0016,0.01194,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0017,0,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0021,0,0,0.01189,0,0,0.01002
ferrocene002_allyl_cs,CONF_0023,0,0,0.01106,0,0,0.01058
ferrocene002_allyl_cs,CONF_0024,0,0,0.01487,0.19823,0.03038,0.01089
ferrocene002_allyl_cs,CONF_0025,0,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0026,0,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0027,0.07745,0.11292,0.21361,0.52398,0.07691,0.11477
ferrocene002_allyl_cs,CONF_0028,0,0,0,0,0,0.01028
ferrocene002_allyl_cs,CONF_0030,0,0,0,0,0,0.01095
ferrocene002_allyl_cs,CONF_0031,0,0,0,0,0.01110,0
ferrocene002_allyl_cs,CONF_0032,0.01098,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0033,0.01173,0,0,0,0.01133,0
ferrocene002_allyl_cs,CONF_0034,0,0,0,0,0,0.01053
ferrocene002_allyl_cs,CONF_0035,0,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0036,0.01113,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0037,0,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0038,0,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0039,0,0,0.01077,0,0,0.01143
ferrocene002_allyl_cs,CONF_0040,0,0,0,0,0,0.01121
ferrocene002_allyl_cs,CONF_0041,0,0,0.01563,0.19865,0.03016,0.01041
ferrocene002_allyl_cs,CONF_0042,0.01358,0,0,0.20529,0.01207,0.02956
ferrocene002_allyl_cs,CONF_0043,0,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0044,0,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0048,0,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0050,0,0,0.01360,0.20085,0.02906,0.01130
ferrocene002_allyl_cs,CONF_0051,0,0,0.01019,0,0,0.01085
ferrocene002_allyl_cs,CONF_0052,0,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0053,0,0,0,0,0,0.01093
ferrocene002_allyl_cs,CONF_0054,0,0,0.01095,0.20097,0.03107,0.01167
ferrocene002_allyl_cs,CONF_0055,0,0,0,0,0,0
ferrocene002_allyl_cs,CONF_0056,0.07257,0.13003,0.16818,0.37091,0.12723,0.02855
ferrocene002_allyl_cs,CONF_0058,0.23377,0.11555,0.07034,0.56450,0.11477,0.06580
ferrocene002_allyl_cs,CONF_0059,0,0,0.01132,0,0,0.01106
ferrocene002_allyl_cs,CONF_0060,0,0,0,0,0.01272,0
ferrocene002_allyl_cs,CONF_0061,0.07509,0.11188,0.21563,0.55382,0.08755,0.11080
ferrocene002_allyl_cs,CONF_0062,0.17775,0.14281,0.07597,0.34936,0.05372,0.07697
ferrocene002_allyl_cs,CONF_0064,0.21423,0.11240,0.07478,0.55472,0.10963,0.08673
ferrocene003_allyl_cs,CONF_0001,0,0,0.01844,0,0,0
ferrocene005_allyl_cs,CONF_0001,0.01961,0,0.01526,0,0.01815,0
ferrocene005_allyl_cs,CONF_0002,0.01446,0,0.01179,0,0,0
ferrocene005_allyl_cs,CONF_0004,0.01077,0,0.01257,0,0,0
ferrocene005_allyl_cs,CONF_0005,0.01951,0,0.01527,0,0.01804,0
ferrocene005_allyl_cs,CONF_0006,0,0,0,0,0,0
ferrocene005_allyl_cs,CONF_0008,0.01524,0,0.01367,0,0,0.01414
ferrocene005_allyl_cs,CONF_0010,0,0,0.01584,0,0,0.01375
ferrocene005_allyl_cs,CONF_0011,0.01092,0,0.01723,0,0,0
ferrocene005_allyl_cs,CONF_0012,0,0,0,0,0,0.01152
ferrocene005_allyl_cs,CONF_0013,0.01138,0,0.01374,0,0,0
ferrocene005_allyl_cs,CONF_0015,0.01331,0,0.01136,0,0,0
ferrocene005_allyl_cs,CONF_0022,0.01360,0,0.01515,0,0.01405,0
ferrocene005_allyl_cs,CONF_0023,0.01943,0,0.01766,0,0.01949,0
ferrocene005_allyl_cs,CONF_0032,0.01425,0,0.01997,0,0.01206,0
ferrocene005_allyl_cs,CONF_0034,0.01747,0,0.01021,0,0.01388,0
ferrocene006_allyl_cs,CONF_0001,0.01096,0,0.01112,0,0,0
ferrocene006_allyl_cs,CONF_0002,0,0,0,0,0,0
ferrocene006_allyl_cs,CONF_0003,0,0,0,0,0,0
ferrocene006_allyl_cs,CONF_0004,0.01087,0,0.01120,0,0,0
